Product_ID,total_gaps,total_days,2024-02-29,2024-12-31
4819,363,366,True,True
4820,365,366,True,True
4822,363,366,True,True
4823,365,366,True,True
4825,365,366,True,True
4826,363,366,True,True
4828,364,366,True,True
4829,365,366,True,True
4830,364,366,True,True
4831,364,366,True,True
4832,365,366,True,True
4834,363,366,True,True
4836,365,366,True,True
4837,365,366,True,True
4838,364,366,True,True
4839,363,366,True,True
4841,364,366,True,True
4842,364,366,True,True
4843,364,366,True,True
4844,362,366,True,True
4845,364,366,True,True
4846,364,366,True,True
4849,361,366,True,True
4851,364,366,True,True
4853,363,366,True,True
4856,365,366,True,True
4858,363,366,True,True
4859,365,366,True,True
4860,364,366,True,True
4861,365,366,True,True
4862,365,366,True,True
4863,361,366,True,True
4864,364,366,True,True
4866,364,366,True,True
4867,364,366,True,True
4871,365,366,True,True
4872,362,366,True,True
4874,364,366,True,True
4875,365,366,True,True
4877,365,366,True,True
4882,364,366,True,True
4883,364,366,True,True
4885,364,366,True,True
4887,363,366,True,True
4888,364,366,True,True
4889,365,366,True,True
4890,365,366,True,True
4891,363,366,True,True
4892,365,366,True,True
4893,364,366,True,True
4894,365,366,True,True
4895,365,366,True,True
4897,365,366,True,True
4898,364,366,True,True
4899,365,366,True,True
4901,364,366,True,True
4903,365,366,True,True
4904,361,366,True,True
4905,365,366,True,True
4906,365,366,True,True
4907,364,366,True,True
4908,365,366,True,True
4909,365,366,True,True
4910,365,366,True,True
4912,365,366,True,True
4913,363,366,True,True
4914,363,366,True,True
4915,363,366,True,True
4916,364,366,True,True
4917,365,366,True,True
4918,365,366,True,True
4919,363,366,True,True
4923,364,366,True,True
4924,363,366,True,True
4926,365,366,True,True
4927,364,366,True,True
4928,364,366,True,True
4930,365,366,True,True
4932,365,366,True,True
4933,364,366,True,True
4935,365,366,True,True
4936,365,366,True,True
4938,362,366,True,True
4940,365,366,True,True
4943,365,366,True,True
4944,364,366,True,True
4945,362,366,True,True
4946,364,366,True,True
4947,365,366,True,True
4950,364,366,True,True
4951,365,366,True,True
4952,365,366,True,True
4953,365,366,True,True
4954,364,366,True,True
4955,363,366,True,True
4956,365,366,True,True
4957,365,366,True,True
4958,365,366,True,True
4960,365,366,True,True
4961,365,366,True,True
4963,364,366,True,True
4964,363,366,True,True
4966,365,366,True,True
4967,364,366,True,True
4968,365,366,True,True
4969,365,366,True,True
4970,365,366,True,True
4971,364,366,True,True
4972,365,366,True,True
4973,363,366,True,True
4975,364,366,True,True
4977,364,366,True,True
4979,365,366,True,True
4980,364,366,True,True
4982,365,366,True,True
4983,364,366,True,True
4984,365,366,True,True
4986,363,366,True,True
4987,365,366,True,True
4988,363,366,True,True
4989,365,366,True,True
4990,365,366,True,True
4991,362,366,True,True
4992,364,366,True,True
4994,365,366,True,True
4995,365,366,True,True
4996,364,366,True,True
4997,365,366,True,True
4998,364,366,True,True
5000,365,366,True,True
5001,365,366,True,True
5002,363,366,True,True
5003,365,366,True,True
5004,365,366,True,True
5005,365,366,True,True
5008,365,366,True,True
5009,365,366,True,True
5010,365,366,True,True
5011,365,366,True,True
5012,365,366,True,True
5013,365,366,True,True
5014,364,366,True,True
5017,365,366,True,True
5019,364,366,True,True
5020,364,366,True,True
5021,364,366,True,True
5023,364,366,True,True
5024,364,366,True,True
5026,364,366,True,True
5027,365,366,True,True
5028,365,366,True,True
5029,365,366,True,True
5031,364,366,True,True
5032,365,366,True,True
5033,364,366,True,True
5034,365,366,True,True
5036,364,366,True,True
5038,365,366,True,True
5039,363,366,True,True
5040,365,366,True,True
5043,365,366,True,True
5044,365,366,True,True
5046,363,366,True,True
5047,364,366,True,True
5050,363,366,True,True
5051,364,366,True,True
5052,365,366,True,True
5053,365,366,True,True
5057,364,366,True,True
5059,364,366,True,True
5062,364,366,True,True
5063,365,366,True,True
5067,363,366,True,True
5072,365,366,True,True
5073,364,366,True,True
5074,365,366,True,True
5076,364,366,True,True
5077,364,366,True,True
5078,365,366,True,True
5080,364,366,True,True
5081,365,366,True,True
5084,365,366,True,True
5085,365,366,True,True
5088,365,366,True,True
5089,364,366,True,True
5090,365,366,True,True
5091,364,366,True,True
5093,365,366,True,True
5094,365,366,True,True
5095,364,366,True,True
5097,363,366,True,True
5099,364,366,True,True
5100,365,366,True,True
5101,365,366,True,True
5102,365,366,True,True
5104,364,366,True,True
5106,365,366,True,True
5107,365,366,True,True
5108,365,366,True,True
5109,365,366,True,True
5112,364,366,True,True
5113,365,366,True,True
5116,365,366,True,True
5118,365,366,True,True
5119,365,366,True,True
5120,365,366,True,True
5121,365,366,True,True
5122,365,366,True,True
5123,362,366,True,True
5124,364,366,True,True
5125,365,366,True,True
5126,365,366,True,True
5129,364,366,True,True
5130,365,366,True,True
5131,365,366,True,True
5133,364,366,True,True
5134,364,366,True,True
5136,364,366,True,True
5137,364,366,True,True
5143,364,366,True,True
5144,364,366,True,True
5145,364,366,True,True
5146,365,366,True,True
5147,365,366,True,True
5149,362,366,True,True
5150,365,366,True,True
5151,365,366,True,True
5152,362,366,True,True
5153,365,366,True,True
5154,365,366,True,True
5155,365,366,True,True
5156,365,366,True,True
5158,365,366,True,True
5159,365,366,True,True
5162,365,366,True,True
5163,363,366,True,True
5165,365,366,True,True
5166,364,366,True,True
5168,364,366,True,True
5170,364,366,True,True
5171,365,366,True,True
5172,364,366,True,True
5173,365,366,True,True
5174,365,366,True,True
5175,365,366,True,True
5177,365,366,True,True
5179,362,366,True,True
5181,364,366,True,True
5182,364,366,True,True
5183,363,366,True,True
5185,365,366,True,True
5186,365,366,True,True
5187,365,366,True,True
5188,365,366,True,True
5190,365,366,True,True
5192,364,366,True,True
5193,365,366,True,True
5194,365,366,True,True
5195,365,366,True,True
5196,363,366,True,True
5197,364,366,True,True
5198,365,366,True,True
5199,365,366,True,True
5201,365,366,True,True
5205,362,366,True,True
5207,364,366,True,True
5209,364,366,True,True
5210,365,366,True,True
5212,365,366,True,True
5214,365,366,True,True
5215,363,366,True,True
5217,364,366,True,True
5219,363,366,True,True
5221,365,366,True,True
5226,364,366,True,True
5227,364,366,True,True
5228,364,366,True,True
5229,365,366,True,True
5230,365,366,True,True
5231,363,366,True,True
5232,365,366,True,True
5233,365,366,True,True
5234,365,366,True,True
5235,365,366,True,True
5236,365,366,True,True
5237,365,366,True,True
5238,365,366,True,True
5239,365,366,True,True
5241,365,366,True,True
5242,365,366,True,True
5243,364,366,True,True
5244,365,366,True,True
5245,365,366,True,True
5246,362,366,True,True
5247,365,366,True,True
5250,364,366,True,True
5251,364,366,True,True
5252,363,366,True,True
5253,363,366,True,True
5254,365,366,True,True
5257,365,366,True,True
5259,364,366,True,True
5261,365,366,True,True
5262,365,366,True,True
5265,365,366,True,True
5267,365,366,True,True
5269,365,366,True,True
5270,364,366,True,True
5272,365,366,True,True
5274,365,366,True,True
5275,365,366,True,True
5276,364,366,True,True
5278,365,366,True,True
5279,365,366,True,True
5283,365,366,True,True
5284,364,366,True,True
5287,364,366,True,True
5288,365,366,True,True
5289,364,366,True,True
5291,365,366,True,True
5292,363,366,True,True
5293,364,366,True,True
5294,365,366,True,True
5296,365,366,True,True
5298,365,366,True,True
5299,363,366,True,True
5300,365,366,True,True
5301,365,366,True,True
5302,365,366,True,True
5304,365,366,True,True
5305,363,366,True,True
5307,362,366,True,True
5308,365,366,True,True
5309,365,366,True,True
5310,365,366,True,True
5311,364,366,True,True
5313,364,366,True,True
5314,363,366,True,True
5315,364,366,True,True
5316,365,366,True,True
5318,365,366,True,True
5319,363,366,True,True
5321,365,366,True,True
5323,365,366,True,True
5324,364,366,True,True
5327,364,366,True,True
5328,364,366,True,True
5329,365,366,True,True
5331,364,366,True,True
5332,365,366,True,True
5334,365,366,True,True
5335,362,366,True,True
5337,364,366,True,True
5339,361,366,True,True
5340,365,366,True,True
5341,365,366,True,True
5342,365,366,True,True
5343,365,366,True,True
5344,364,366,True,True
5345,365,366,True,True
5346,365,366,True,True
5347,364,366,True,True
5348,364,366,True,True
5349,364,366,True,True
5350,364,366,True,True
5355,363,366,True,True
5356,365,366,True,True
5357,365,366,True,True
5359,365,366,True,True
5360,365,366,True,True
5363,365,366,True,True
5364,365,366,True,True
5365,365,366,True,True
5366,364,366,True,True
5367,365,366,True,True
5368,365,366,True,True
5371,364,366,True,True
5372,364,366,True,True
5373,365,366,True,True
5375,365,366,True,True
5376,365,366,True,True
5378,363,366,True,True
5380,364,366,True,True
5381,365,366,True,True
5383,365,366,True,True
5384,363,366,True,True
5385,364,366,True,True
5386,365,366,True,True
5387,365,366,True,True
5388,365,366,True,True
5389,365,366,True,True
5390,365,366,True,True
5391,365,366,True,True
5394,364,366,True,True
5396,365,366,True,True
5397,365,366,True,True
5398,365,366,True,True
5401,364,366,True,True
5402,365,366,True,True
5405,363,366,True,True
5406,363,366,True,True
5408,365,366,True,True
5409,363,366,True,True
5410,364,366,True,True
5411,364,366,True,True
5412,365,366,True,True
5413,365,366,True,True
5414,364,366,True,True
5416,365,366,True,True
5417,365,366,True,True
5418,365,366,True,True
5419,363,366,True,True
5420,365,366,True,True
5421,365,366,True,True
5423,364,366,True,True
5424,365,366,True,True
5425,364,366,True,True
5427,363,366,True,True
5429,365,366,True,True
5431,365,366,True,True
5432,364,366,True,True
5433,364,366,True,True
5434,363,366,True,True
5435,365,366,True,True
5436,365,366,True,True
5440,364,366,True,True
5441,362,366,True,True
5442,365,366,True,True
5443,364,366,True,True
5444,365,366,True,True
5446,364,366,True,True
5449,365,366,True,True
5450,364,366,True,True
5451,365,366,True,True
5452,365,366,True,True
5454,365,366,True,True
5456,365,366,True,True
5458,365,366,True,True
5459,365,366,True,True
5460,364,366,True,True
5461,365,366,True,True
5462,364,366,True,True
5464,363,366,True,True
5468,363,366,True,True
5471,365,366,True,True
5472,363,366,True,True
5475,364,366,True,True
5476,365,366,True,True
5477,363,366,True,True
5479,364,366,True,True
5480,365,366,True,True
5482,364,366,True,True
5483,364,366,True,True
5484,365,366,True,True
5486,365,366,True,True
5488,365,366,True,True
5490,365,366,True,True
5491,364,366,True,True
5492,364,366,True,True
5494,361,366,True,True
5495,365,366,True,True
5496,364,366,True,True
5499,365,366,True,True
5501,364,366,True,True
5503,364,366,True,True
5505,365,366,True,True
5507,365,366,True,True
5508,364,366,True,True
5510,365,366,True,True
5511,365,366,True,True
5512,364,366,True,True
5514,364,366,True,True
5516,364,366,True,True
5517,363,366,True,True
5518,363,366,True,True
5520,365,366,True,True
5522,363,366,True,True
5524,363,366,True,True
5525,365,366,True,True
5526,365,366,True,True
5527,365,366,True,True
5530,365,366,True,True
5531,363,366,True,True
5532,364,366,True,True
5533,365,366,True,True
5535,363,366,True,True
5537,365,366,True,True
5538,363,366,True,True
5539,365,366,True,True
5540,365,366,True,True
5541,365,366,True,True
5543,361,366,True,True
5545,364,366,True,True
5546,363,366,True,True
5547,365,366,True,True
5548,365,366,True,True
5551,362,366,True,True
5552,363,366,True,True
5553,364,366,True,True
5554,364,366,True,True
5558,365,366,True,True
5559,365,366,True,True
5561,365,366,True,True
5563,364,366,True,True
5564,365,366,True,True
5566,365,366,True,True
5568,365,366,True,True
5571,365,366,True,True
5572,365,366,True,True
5575,363,366,True,True
5576,365,366,True,True
5577,364,366,True,True
5578,364,366,True,True
5579,363,366,True,True
5580,365,366,True,True
5582,363,366,True,True
5583,365,366,True,True
5584,365,366,True,True
5585,365,366,True,True
5586,365,366,True,True
5587,365,366,True,True
5588,365,366,True,True
5589,365,366,True,True
5592,365,366,True,True
5595,363,366,True,True
5596,365,366,True,True
5597,365,366,True,True
5598,365,366,True,True
5599,364,366,True,True
5600,365,366,True,True
5602,365,366,True,True
5603,365,366,True,True
5604,365,366,True,True
5608,365,366,True,True
5610,364,366,True,True
5612,365,366,True,True
5613,365,366,True,True
5614,364,366,True,True
5615,365,366,True,True
5616,364,366,True,True
5617,365,366,True,True
5619,364,366,True,True
5620,365,366,True,True
5622,363,366,True,True
5623,365,366,True,True
5624,364,366,True,True
5625,364,366,True,True
5626,365,366,True,True
5627,364,366,True,True
5628,364,366,True,True
5630,365,366,True,True
5637,364,366,True,True
5638,364,366,True,True
5641,365,366,True,True
5642,365,366,True,True
5643,365,366,True,True
5644,365,366,True,True
5645,364,366,True,True
5646,365,366,True,True
5647,365,366,True,True
5649,365,366,True,True
5651,365,366,True,True
5652,364,366,True,True
5654,365,366,True,True
5655,364,366,True,True
5656,365,366,True,True
5659,364,366,True,True
5660,364,366,True,True
5661,364,366,True,True
5663,362,366,True,True
5664,365,366,True,True
5667,365,366,True,True
5668,365,366,True,True
5669,365,366,True,True
5670,361,366,True,True
5671,364,366,True,True
5673,364,366,True,True
5674,363,366,True,True
5676,365,366,True,True
5680,365,366,True,True
5681,364,366,True,True
5682,365,366,True,True
5683,364,366,True,True
5684,362,366,True,True
5687,364,366,True,True
5690,364,366,True,True
5691,363,366,True,True
5694,362,366,True,True
5695,364,366,True,True
5697,365,366,True,True
5698,365,366,True,True
5699,364,366,True,True
5700,364,366,True,True
5704,365,366,True,True
5705,365,366,True,True
5706,365,366,True,True
5707,365,366,True,True
5710,364,366,True,True
5712,363,366,True,True
5713,364,366,True,True
5714,365,366,True,True
5716,364,366,True,True
5717,365,366,True,True
5718,364,366,True,True
5719,364,366,True,True
5721,362,366,True,True
5722,364,366,True,True
5724,363,366,True,True
5725,365,366,True,True
5726,363,366,True,True
5727,365,366,True,True
5728,365,366,True,True
5729,365,366,True,True
5731,364,366,True,True
5732,364,366,True,True
5733,365,366,True,True
5734,365,366,True,True
5735,365,366,True,True
5736,364,366,True,True
5737,365,366,True,True
5738,364,366,True,True
5739,365,366,True,True
5740,364,366,True,True
5741,364,366,True,True
5742,365,366,True,True
5745,363,366,True,True
5746,363,366,True,True
5747,364,366,True,True
5749,363,366,True,True
5751,365,366,True,True
5754,365,366,True,True
5755,365,366,True,True
5757,363,366,True,True
5758,365,366,True,True
5760,364,366,True,True
5761,365,366,True,True
5762,363,366,True,True
5763,365,366,True,True
5765,365,366,True,True
5766,364,366,True,True
5768,365,366,True,True
5770,365,366,True,True
5771,365,366,True,True
5772,365,366,True,True
5773,365,366,True,True
5775,365,366,True,True
5776,365,366,True,True
5777,365,366,True,True
5778,365,366,True,True
5779,364,366,True,True
5781,365,366,True,True
5782,364,366,True,True
5783,363,366,True,True
5784,365,366,True,True
5785,364,366,True,True
5786,365,366,True,True
5788,364,366,True,True
5789,365,366,True,True
5790,365,366,True,True
5792,365,366,True,True
5793,365,366,True,True
5794,364,366,True,True
5795,365,366,True,True
5797,364,366,True,True
5798,365,366,True,True
5799,363,366,True,True
5800,364,366,True,True
5801,365,366,True,True
5806,364,366,True,True
5807,362,366,True,True
5808,364,366,True,True
5809,365,366,True,True
5810,365,366,True,True
5812,364,366,True,True
5813,365,366,True,True
5814,364,366,True,True
5815,363,366,True,True
5818,365,366,True,True
5819,363,366,True,True
5820,364,366,True,True
5821,365,366,True,True
5822,365,366,True,True
5823,363,366,True,True
5825,365,366,True,True
5826,365,366,True,True
5827,365,366,True,True
5828,364,366,True,True
5830,363,366,True,True
5833,364,366,True,True
5834,364,366,True,True
5835,365,366,True,True
5836,365,366,True,True
5837,365,366,True,True
5838,365,366,True,True
5839,365,366,True,True
5840,365,366,True,True
5842,365,366,True,True
5843,365,366,True,True
5844,365,366,True,True
5845,361,366,True,True
5848,363,366,True,True
5851,364,366,True,True
5856,364,366,True,True
5858,364,366,True,True
5860,364,366,True,True
5861,365,366,True,True
5862,364,366,True,True
5864,363,366,True,True
5865,365,366,True,True
5868,365,366,True,True
5869,363,366,True,True
5870,365,366,True,True
5874,365,366,True,True
5877,363,366,True,True
5878,365,366,True,True
5879,365,366,True,True
5882,365,366,True,True
5884,364,366,True,True
5885,365,366,True,True
5887,363,366,True,True
5890,364,366,True,True
5891,365,366,True,True
5892,365,366,True,True
5893,365,366,True,True
5896,365,366,True,True
5897,363,366,True,True
5898,362,366,True,True
5899,365,366,True,True
5900,364,366,True,True
5901,364,366,True,True
5902,364,366,True,True
5903,365,366,True,True
5904,365,366,True,True
5907,362,366,True,True
5910,364,366,True,True
5912,364,366,True,True
5913,365,366,True,True
5914,365,366,True,True
5916,364,366,True,True
5918,365,366,True,True
5920,365,366,True,True
5922,365,366,True,True
5924,364,366,True,True
5925,365,366,True,True
5926,365,366,True,True
5927,364,366,True,True
5928,363,366,True,True
5930,365,366,True,True
5931,364,366,True,True
5934,364,366,True,True
5936,365,366,True,True
5937,365,366,True,True
5938,365,366,True,True
5940,364,366,True,True
5942,364,366,True,True
5943,362,366,True,True
5945,365,366,True,True
5946,364,366,True,True
5948,364,366,True,True
5949,363,366,True,True
5950,364,366,True,True
5951,365,366,True,True
5952,365,366,True,True
5953,362,366,True,True
5954,364,366,True,True
5955,364,366,True,True
5956,363,366,True,True
5957,365,366,True,True
5958,364,366,True,True
5959,364,366,True,True
5960,362,366,True,True
5961,365,366,True,True
5963,363,366,True,True
5966,365,366,True,True
5967,365,366,True,True
5969,364,366,True,True
5970,364,366,True,True
5972,362,366,True,True
5973,365,366,True,True
5974,365,366,True,True
5976,365,366,True,True
5977,365,366,True,True
5978,365,366,True,True
5979,364,366,True,True
5981,365,366,True,True
5982,365,366,True,True
5983,365,366,True,True
5985,365,366,True,True
5986,364,366,True,True
5987,365,366,True,True
5989,364,366,True,True
5990,364,366,True,True
5991,362,366,True,True
5992,365,366,True,True
5993,364,366,True,True
5994,365,366,True,True
5995,364,366,True,True
5996,364,366,True,True
5997,364,366,True,True
5998,365,366,True,True
5999,362,366,True,True
6000,364,366,True,True
6001,364,366,True,True
6002,363,366,True,True
6004,365,366,True,True
6007,365,366,True,True
6008,365,366,True,True
6010,365,366,True,True
6011,365,366,True,True
6012,363,366,True,True
6013,364,366,True,True
6015,364,366,True,True
6017,365,366,True,True
6018,364,366,True,True
6020,365,366,True,True
6021,364,366,True,True
6022,363,366,True,True
6024,364,366,True,True
6025,365,366,True,True
6026,364,366,True,True
6027,364,366,True,True
6028,364,366,True,True
6030,362,366,True,True
6031,365,366,True,True
6033,364,366,True,True
6039,364,366,True,True
6040,364,366,True,True
6041,363,366,True,True
6043,363,366,True,True
6044,365,366,True,True
6045,365,366,True,True
6046,365,366,True,True
6049,365,366,True,True
6050,365,366,True,True
6053,364,366,True,True
6054,363,366,True,True
6055,365,366,True,True
6056,365,366,True,True
6057,365,366,True,True
6058,365,366,True,True
6059,365,366,True,True
6060,363,366,True,True
6062,365,366,True,True
6065,364,366,True,True
6067,365,366,True,True
6068,364,366,True,True
6070,365,366,True,True
6071,363,366,True,True
6074,365,366,True,True
6076,365,366,True,True
6078,364,366,True,True
6079,365,366,True,True
6081,362,366,True,True
6082,364,366,True,True
6083,365,366,True,True
6084,365,366,True,True
6085,365,366,True,True
6087,363,366,True,True
6088,365,366,True,True
6089,365,366,True,True
6090,365,366,True,True
6091,365,366,True,True
6092,365,366,True,True
6097,365,366,True,True
6098,365,366,True,True
6099,365,366,True,True
6101,364,366,True,True
6102,364,366,True,True
6103,362,366,True,True
6104,365,366,True,True
6106,365,366,True,True
6107,365,366,True,True
6108,365,366,True,True
6109,365,366,True,True
6110,365,366,True,True
6111,365,366,True,True
6112,363,366,True,True
6113,364,366,True,True
6115,364,366,True,True
6116,365,366,True,True
6117,365,366,True,True
6118,365,366,True,True
6121,365,366,True,True
6122,364,366,True,True
6123,364,366,True,True
6125,364,366,True,True
6127,365,366,True,True
6128,365,366,True,True
6129,363,366,True,True
6130,365,366,True,True
6131,362,366,True,True
6132,365,366,True,True
6133,365,366,True,True
6135,365,366,True,True
6137,363,366,True,True
6138,364,366,True,True
6139,364,366,True,True
6140,365,366,True,True
6141,365,366,True,True
6143,363,366,True,True
6144,365,366,True,True
6146,362,366,True,True
6147,364,366,True,True
6148,364,366,True,True
6149,365,366,True,True
6151,364,366,True,True
6153,365,366,True,True
6154,365,366,True,True
6155,364,366,True,True
6157,365,366,True,True
6158,365,366,True,True
6159,365,366,True,True
6161,364,366,True,True
6165,364,366,True,True
6168,360,366,True,True
6169,363,366,True,True
6170,364,366,True,True
6171,365,366,True,True
6172,365,366,True,True
6174,362,366,True,True
6175,364,366,True,True
6176,365,366,True,True
6177,364,366,True,True
6178,365,366,True,True
6179,365,366,True,True
6180,365,366,True,True
6182,364,366,True,True
6184,364,366,True,True
6186,364,366,True,True
6188,364,366,True,True
6189,365,366,True,True
6191,365,366,True,True
6192,365,366,True,True
6193,365,366,True,True
6194,365,366,True,True
6195,365,366,True,True
6196,364,366,True,True
6197,365,366,True,True
6199,364,366,True,True
6200,365,366,True,True
6201,365,366,True,True
6202,365,366,True,True
6203,365,366,True,True
6206,365,366,True,True
6207,365,366,True,True
6210,365,366,True,True
6211,362,366,True,True
6212,363,366,True,True
6215,364,366,True,True
6216,365,366,True,True
6217,365,366,True,True
6218,364,366,True,True
6219,365,366,True,True
6221,364,366,True,True
6222,364,366,True,True
6223,364,366,True,True
6227,364,366,True,True
6228,364,366,True,True
6229,365,366,True,True
6230,365,366,True,True
6231,365,366,True,True
6232,364,366,True,True
6233,363,366,True,True
6234,365,366,True,True
6235,365,366,True,True
6236,365,366,True,True
6238,364,366,True,True
6239,363,366,True,True
6240,365,366,True,True
6241,362,366,True,True
6242,365,366,True,True
6243,365,366,True,True
6244,365,366,True,True
6245,365,366,True,True
6246,365,366,True,True
6248,365,366,True,True
6250,365,366,True,True
6255,364,366,True,True
6256,364,366,True,True
6257,365,366,True,True
6259,363,366,True,True
6260,363,366,True,True
6261,365,366,True,True
6263,365,366,True,True
6264,364,366,True,True
6265,365,366,True,True
6266,365,366,True,True
6267,364,366,True,True
6269,364,366,True,True
6270,365,366,True,True
6271,365,366,True,True
6272,364,366,True,True
6273,365,366,True,True
6274,365,366,True,True
6275,361,366,True,True
6276,365,366,True,True
6277,365,366,True,True
6278,365,366,True,True
6280,364,366,True,True
6281,363,366,True,True
6282,365,366,True,True
6283,364,366,True,True
6284,363,366,True,True
6285,365,366,True,True
6286,365,366,True,True
6290,365,366,True,True
6291,365,366,True,True
6292,363,366,True,True
6293,365,366,True,True
6294,365,366,True,True
6295,365,366,True,True
6297,365,366,True,True
6298,365,366,True,True
6300,363,366,True,True
6301,364,366,True,True
6303,365,366,True,True
6308,365,366,True,True
6309,364,366,True,True
6312,365,366,True,True
6313,365,366,True,True
6314,363,366,True,True
6315,365,366,True,True
6317,365,366,True,True
6318,365,366,True,True
6321,365,366,True,True
6323,365,366,True,True
6324,364,366,True,True
6327,365,366,True,True
6329,365,366,True,True
6330,362,366,True,True
6331,365,366,True,True
6332,365,366,True,True
6334,365,366,True,True
6335,362,366,True,True
6336,365,366,True,True
6338,365,366,True,True
6340,364,366,True,True
6343,364,366,True,True
6344,365,366,True,True
6346,364,366,True,True
6347,365,366,True,True
6349,364,366,True,True
6350,365,366,True,True
6351,365,366,True,True
6352,362,366,True,True
6353,364,366,True,True
6354,365,366,True,True
6356,362,366,True,True
6360,364,366,True,True
6361,365,366,True,True
6362,365,366,True,True
6363,365,366,True,True
6364,364,366,True,True
6365,365,366,True,True
6366,364,366,True,True
6368,365,366,True,True
6370,364,366,True,True
6371,365,366,True,True
6374,364,366,True,True
6375,363,366,True,True
6376,365,366,True,True
6378,365,366,True,True
6380,365,366,True,True
6381,365,366,True,True
6384,362,366,True,True
6388,365,366,True,True
6389,365,366,True,True
6392,365,366,True,True
6393,364,366,True,True
6394,365,366,True,True
6395,365,366,True,True
6396,365,366,True,True
6397,364,366,True,True
6398,365,366,True,True
6400,363,366,True,True
6401,365,366,True,True
6402,365,366,True,True
6403,365,366,True,True
6404,364,366,True,True
6405,365,366,True,True
6406,365,366,True,True
6407,365,366,True,True
6409,365,366,True,True
6410,363,366,True,True
6411,364,366,True,True
6414,365,366,True,True
6415,365,366,True,True
6417,365,366,True,True
6418,364,366,True,True
6420,363,366,True,True
6423,365,366,True,True
6424,365,366,True,True
6426,365,366,True,True
6428,364,366,True,True
6431,364,366,True,True
6432,364,366,True,True
6434,363,366,True,True
6435,365,366,True,True
6437,361,366,True,True
6438,365,366,True,True
6439,365,366,True,True
6440,365,366,True,True
6441,365,366,True,True
6442,365,366,True,True
6443,365,366,True,True
6446,363,366,True,True
6447,365,366,True,True
6448,362,366,True,True
6450,364,366,True,True
6451,365,366,True,True
6453,365,366,True,True
6454,365,366,True,True
6455,364,366,True,True
6457,365,366,True,True
6459,365,366,True,True
6460,364,366,True,True
6461,365,366,True,True
6465,361,366,True,True
6467,364,366,True,True
6468,364,366,True,True
6469,365,366,True,True
6470,363,366,True,True
6471,363,366,True,True
6473,362,366,True,True
6474,365,366,True,True
6475,364,366,True,True
6476,364,366,True,True
6477,365,366,True,True
6479,365,366,True,True
6481,365,366,True,True
6483,365,366,True,True
6484,365,366,True,True
6485,364,366,True,True
6486,365,366,True,True
6487,362,366,True,True
6488,365,366,True,True
6489,364,366,True,True
6490,365,366,True,True
6491,365,366,True,True
6492,364,366,True,True
6494,364,366,True,True
6495,365,366,True,True
6496,364,366,True,True
6498,365,366,True,True
6499,364,366,True,True
6500,364,366,True,True
6502,365,366,True,True
6505,364,366,True,True
6506,365,366,True,True
6507,364,366,True,True
6510,364,366,True,True
6515,365,366,True,True
6519,362,366,True,True
6520,364,366,True,True
6521,363,366,True,True
6524,364,366,True,True
6526,365,366,True,True
6527,365,366,True,True
6529,363,366,True,True
6530,365,366,True,True
6531,365,366,True,True
6534,364,366,True,True
6537,365,366,True,True
6538,365,366,True,True
6539,364,366,True,True
6540,364,366,True,True
6541,365,366,True,True
6542,362,366,True,True
6543,365,366,True,True
6544,365,366,True,True
6545,364,366,True,True
6546,365,366,True,True
6547,363,366,True,True
6548,361,366,True,True
6549,364,366,True,True
6550,364,366,True,True
6551,365,366,True,True
6552,364,366,True,True
6554,365,366,True,True
6555,365,366,True,True
6559,365,366,True,True
6560,365,366,True,True
6561,362,366,True,True
6563,364,366,True,True
6564,365,366,True,True
6565,363,366,True,True
6566,365,366,True,True
6567,365,366,True,True
6568,364,366,True,True
6571,365,366,True,True
6572,365,366,True,True
6574,365,366,True,True
6575,363,366,True,True
6576,365,366,True,True
6577,365,366,True,True
6578,365,366,True,True
6581,364,366,True,True
6582,363,366,True,True
6583,363,366,True,True
6584,365,366,True,True
6585,364,366,True,True
6588,364,366,True,True
6590,365,366,True,True
6591,365,366,True,True
6592,365,366,True,True
6593,365,366,True,True
6594,362,366,True,True
6595,364,366,True,True
6596,365,366,True,True
6597,365,366,True,True
6598,365,366,True,True
6599,362,366,True,True
6600,365,366,True,True
6601,365,366,True,True
6602,364,366,True,True
6604,365,366,True,True
6606,365,366,True,True
6608,365,366,True,True
6609,365,366,True,True
6610,365,366,True,True
6611,365,366,True,True
6613,364,366,True,True
6614,365,366,True,True
6615,365,366,True,True
6617,365,366,True,True
6618,365,366,True,True
6619,364,366,True,True
6620,365,366,True,True
6621,365,366,True,True
6624,365,366,True,True
6625,363,366,True,True
6626,363,366,True,True
6627,364,366,True,True
6628,364,366,True,True
6629,363,366,True,True
6630,363,366,True,True
6631,363,366,True,True
6632,365,366,True,True
6633,365,366,True,True
6634,363,366,True,True
6635,365,366,True,True
6636,364,366,True,True
6637,364,366,True,True
6638,362,366,True,True
6639,365,366,True,True
6646,363,366,True,True
6648,363,366,True,True
6649,364,366,True,True
6650,365,366,True,True
6651,365,366,True,True
6652,364,366,True,True
6654,365,366,True,True
6656,362,366,True,True
6657,365,366,True,True
6661,365,366,True,True
6662,364,366,True,True
6663,365,366,True,True
6667,365,366,True,True
6671,365,366,True,True
6672,364,366,True,True
6674,364,366,True,True
6675,364,366,True,True
6676,365,366,True,True
6678,362,366,True,True
6681,365,366,True,True
6682,362,366,True,True
6683,362,366,True,True
6684,364,366,True,True
6685,364,366,True,True
6686,365,366,True,True
