Product_ID,total_gaps,total_days,2023-12-31
4103,364,365,True
4104,364,365,True
4105,365,365,True
4106,365,365,True
4107,365,365,True
4108,365,365,True
4109,365,365,True
4110,362,365,True
4111,363,365,True
4112,365,365,True
4113,363,365,True
4114,365,365,True
4115,363,365,True
4116,365,365,True
4117,365,365,True
4118,365,365,True
4119,364,365,True
4120,363,365,True
4121,362,365,True
4122,364,365,True
4123,363,365,True
4124,365,365,True
4125,364,365,True
4126,364,365,True
4127,364,365,True
4128,363,365,True
4129,365,365,True
4130,365,365,True
4131,365,365,True
4132,364,365,True
4133,365,365,True
4134,364,365,True
4135,364,365,True
4136,364,365,True
4137,363,365,True
4138,363,365,True
4139,365,365,True
4140,365,365,True
4141,365,365,True
4142,364,365,True
4143,363,365,True
4144,365,365,True
4145,363,365,True
4146,364,365,True
4147,362,365,True
4148,365,365,True
4149,364,365,True
4150,363,365,True
4151,365,365,True
4152,362,365,True
4153,364,365,True
4154,363,365,True
4155,364,365,True
4156,361,365,True
4157,364,365,True
4158,365,365,True
4159,363,365,True
4160,363,365,True
4161,365,365,True
4162,365,365,True
4163,365,365,True
4164,364,365,True
4165,365,365,True
4166,365,365,True
4167,365,365,True
4168,364,365,True
4169,364,365,True
4170,362,365,True
4171,365,365,True
4172,365,365,True
4173,363,365,True
4174,362,365,True
4175,365,365,True
4176,365,365,True
4177,364,365,True
4178,364,365,True
4179,365,365,True
4180,362,365,True
4181,364,365,True
4182,365,365,True
4183,363,365,True
4184,365,365,True
4185,364,365,True
4186,363,365,True
4187,362,365,True
4188,363,365,True
4189,365,365,True
4190,362,365,True
4191,364,365,True
4192,365,365,True
4193,364,365,True
4194,364,365,True
4195,362,365,True
4196,365,365,True
4197,364,365,True
4198,363,365,True
4199,363,365,True
4200,364,365,True
4201,363,365,True
4202,364,365,True
4203,364,365,True
4204,365,365,True
4205,361,365,True
4206,364,365,True
4207,364,365,True
4208,364,365,True
4209,365,365,True
4210,365,365,True
4211,363,365,True
4212,364,365,True
4213,365,365,True
4214,364,365,True
4215,364,365,True
4216,363,365,True
4217,365,365,True
4218,365,365,True
4219,364,365,True
4220,364,365,True
4221,365,365,True
4222,362,365,True
4223,363,365,True
4224,365,365,True
4225,362,365,True
4226,364,365,True
4227,364,365,True
4228,365,365,True
4229,364,365,True
4230,364,365,True
4231,365,365,True
4232,365,365,True
4233,364,365,True
4234,363,365,True
4235,363,365,True
4236,364,365,True
4237,365,365,True
4238,363,365,True
4239,365,365,True
4240,365,365,True
4241,364,365,True
4242,364,365,True
4243,364,365,True
4244,362,365,True
4245,364,365,True
4246,364,365,True
4247,364,365,True
4248,363,365,True
4249,364,365,True
4250,365,365,True
4251,363,365,True
4252,362,365,True
4253,362,365,True
4254,363,365,True
4255,365,365,True
4256,365,365,True
4257,364,365,True
4258,364,365,True
4259,364,365,True
4260,364,365,True
4261,364,365,True
4262,362,365,True
4263,365,365,True
4264,362,365,True
4265,365,365,True
4266,363,365,True
4267,365,365,True
4268,364,365,True
4269,365,365,True
4270,364,365,True
4271,364,365,True
4272,364,365,True
4273,365,365,True
4274,362,365,True
4275,364,365,True
4276,365,365,True
4277,364,365,True
4278,364,365,True
4279,365,365,True
4280,364,365,True
4281,364,365,True
4282,364,365,True
4283,365,365,True
4284,365,365,True
4285,364,365,True
4286,364,365,True
4287,365,365,True
4288,364,365,True
4289,365,365,True
4290,363,365,True
4291,365,365,True
4292,365,365,True
4293,363,365,True
4294,363,365,True
4295,364,365,True
4296,363,365,True
4297,364,365,True
4298,363,365,True
4299,365,365,True
4300,362,365,True
4301,363,365,True
4302,364,365,True
4303,364,365,True
4304,365,365,True
4305,365,365,True
4306,365,365,True
4307,365,365,True
4308,365,365,True
4309,363,365,True
4310,364,365,True
4311,365,365,True
4312,364,365,True
4313,365,365,True
4314,365,365,True
4315,363,365,True
4316,361,365,True
4317,364,365,True
4318,365,365,True
4319,363,365,True
4320,365,365,True
4321,364,365,True
4322,365,365,True
4323,365,365,True
4324,363,365,True
4325,365,365,True
4326,365,365,True
4327,365,365,True
4328,363,365,True
4329,363,365,True
4330,365,365,True
4331,365,365,True
4332,365,365,True
4333,365,365,True
4334,364,365,True
4335,364,365,True
4336,364,365,True
4337,365,365,True
4338,365,365,True
4339,364,365,True
4340,364,365,True
4341,364,365,True
4342,363,365,True
4343,362,365,True
4344,365,365,True
4345,364,365,True
4346,364,365,True
4347,364,365,True
4348,362,365,True
4349,365,365,True
4350,364,365,True
4351,363,365,True
4352,365,365,True
4353,359,365,True
4354,365,365,True
4355,364,365,True
4356,363,365,True
4357,365,365,True
4358,365,365,True
4359,364,365,True
4360,365,365,True
4361,364,365,True
4362,364,365,True
4363,364,365,True
4364,364,365,True
4365,365,365,True
4366,363,365,True
4367,364,365,True
4368,364,365,True
4369,364,365,True
4370,365,365,True
4371,363,365,True
4372,365,365,True
4373,364,365,True
4374,365,365,True
4375,363,365,True
4376,364,365,True
4377,365,365,True
4378,364,365,True
4379,364,365,True
4380,363,365,True
4381,364,365,True
4382,363,365,True
4383,365,365,True
4384,364,365,True
4385,364,365,True
4386,364,365,True
4387,364,365,True
4388,363,365,True
4389,364,365,True
4390,361,365,True
4391,363,365,True
4392,362,365,True
4393,364,365,True
4394,365,365,True
4395,363,365,True
4396,365,365,True
4397,364,365,True
4398,363,365,True
4399,364,365,True
4400,365,365,True
4401,363,365,True
4402,364,365,True
4403,362,365,True
4404,365,365,True
4405,364,365,True
4406,363,365,True
4407,365,365,True
4408,364,365,True
4409,364,365,True
4410,364,365,True
4411,363,365,True
4412,362,365,True
4413,362,365,True
4414,363,365,True
4415,361,365,True
4416,364,365,True
4417,364,365,True
4418,361,365,True
4419,365,365,True
4420,364,365,True
4421,364,365,True
4422,363,365,True
4423,363,365,True
4424,364,365,True
4425,363,365,True
4426,365,365,True
4427,365,365,True
4428,362,365,True
4429,364,365,True
4430,364,365,True
4431,364,365,True
4432,364,365,True
4433,362,365,True
4434,365,365,True
4435,365,365,True
4436,364,365,True
4437,365,365,True
4438,363,365,True
4439,364,365,True
4440,364,365,True
4441,364,365,True
4442,363,365,True
4443,363,365,True
4444,363,365,True
4445,363,365,True
4446,364,365,True
4447,362,365,True
4448,364,365,True
4449,362,365,True
4450,365,365,True
4451,365,365,True
4452,363,365,True
4453,364,365,True
4454,365,365,True
4455,362,365,True
4456,365,365,True
4457,364,365,True
4458,364,365,True
4459,364,365,True
4460,364,365,True
4461,365,365,True
4462,365,365,True
4463,365,365,True
4464,364,365,True
4465,363,365,True
4466,363,365,True
4467,363,365,True
4468,361,365,True
4469,365,365,True
4470,364,365,True
4471,365,365,True
4472,361,365,True
4473,365,365,True
4474,365,365,True
4475,365,365,True
4476,363,365,True
4477,365,365,True
4478,362,365,True
4479,364,365,True
4480,363,365,True
4481,365,365,True
4482,364,365,True
4483,364,365,True
4484,362,365,True
4485,364,365,True
4486,364,365,True
4487,363,365,True
4488,364,365,True
4489,363,365,True
4490,364,365,True
4491,364,365,True
4492,365,365,True
4493,364,365,True
4494,365,365,True
4495,365,365,True
4496,365,365,True
4497,361,365,True
4498,363,365,True
4499,363,365,True
4500,364,365,True
4501,364,365,True
4502,363,365,True
4503,365,365,True
4504,363,365,True
4505,364,365,True
4506,363,365,True
4507,364,365,True
4508,363,365,True
4509,363,365,True
4510,362,365,True
4511,365,365,True
4512,365,365,True
4513,362,365,True
4514,363,365,True
4515,365,365,True
4516,365,365,True
4517,363,365,True
4518,365,365,True
4519,365,365,True
4520,365,365,True
4521,361,365,True
4522,365,365,True
4523,363,365,True
4524,365,365,True
4525,364,365,True
4526,365,365,True
4527,364,365,True
4528,365,365,True
4529,364,365,True
4530,363,365,True
4531,363,365,True
4532,364,365,True
4533,364,365,True
4534,363,365,True
4535,365,365,True
4536,364,365,True
4537,363,365,True
4538,365,365,True
4539,364,365,True
4540,361,365,True
4541,365,365,True
4542,362,365,True
4543,365,365,True
4544,361,365,True
4545,365,365,True
4546,365,365,True
4547,362,365,True
4548,364,365,True
4549,365,365,True
4550,364,365,True
4551,362,365,True
4552,364,365,True
4553,365,365,True
4554,364,365,True
4555,359,365,True
4556,364,365,True
4557,365,365,True
4558,362,365,True
4559,362,365,True
4560,363,365,True
4561,362,365,True
4562,364,365,True
4563,363,365,True
4564,364,365,True
4565,364,365,True
4566,364,365,True
4567,363,365,True
4568,363,365,True
4569,365,365,True
4570,363,365,True
4571,364,365,True
4572,365,365,True
4573,364,365,True
4574,362,365,True
4575,365,365,True
4576,365,365,True
4577,363,365,True
4578,363,365,True
4579,362,365,True
4580,364,365,True
4581,362,365,True
4582,363,365,True
4583,364,365,True
4584,360,365,True
4585,365,365,True
4586,365,365,True
4587,364,365,True
4588,364,365,True
4589,365,365,True
4590,365,365,True
4591,364,365,True
4592,363,365,True
4593,364,365,True
4594,362,365,True
4595,363,365,True
4596,364,365,True
4597,364,365,True
4598,365,365,True
4599,364,365,True
4600,363,365,True
4601,365,365,True
4602,364,365,True
4603,365,365,True
4604,364,365,True
4605,362,365,True
4606,363,365,True
4607,365,365,True
4608,364,365,True
4609,365,365,True
4610,364,365,True
4611,363,365,True
4612,363,365,True
4613,364,365,True
4614,363,365,True
4615,364,365,True
4616,364,365,True
4617,363,365,True
4618,365,365,True
4619,364,365,True
4620,363,365,True
4621,364,365,True
4622,365,365,True
4623,364,365,True
4624,363,365,True
4625,364,365,True
4626,362,365,True
4627,364,365,True
4628,365,365,True
4629,363,365,True
4630,364,365,True
4631,364,365,True
4632,365,365,True
4633,362,365,True
4634,365,365,True
4635,363,365,True
4636,363,365,True
4637,364,365,True
4638,364,365,True
4639,364,365,True
4640,364,365,True
4641,364,365,True
4642,364,365,True
4643,363,365,True
4644,364,365,True
4645,364,365,True
4646,365,365,True
4647,364,365,True
4648,361,365,True
4649,364,365,True
4650,363,365,True
4651,364,365,True
4652,364,365,True
4653,362,365,True
4654,364,365,True
4655,364,365,True
4656,365,365,True
4657,364,365,True
4658,363,365,True
4659,365,365,True
4660,365,365,True
4661,363,365,True
4662,365,365,True
4663,363,365,True
4664,365,365,True
4665,362,365,True
4666,364,365,True
4667,363,365,True
4668,365,365,True
4669,363,365,True
4670,365,365,True
4671,362,365,True
4672,365,365,True
4673,364,365,True
4674,364,365,True
4675,365,365,True
4676,362,365,True
4677,365,365,True
4678,365,365,True
4679,365,365,True
4680,365,365,True
4681,363,365,True
4682,363,365,True
4683,364,365,True
4684,365,365,True
4685,364,365,True
4686,365,365,True
4687,363,365,True
4688,365,365,True
4689,363,365,True
4690,362,365,True
4691,363,365,True
4692,363,365,True
4693,362,365,True
4694,365,365,True
4695,361,365,True
4696,363,365,True
4697,364,365,True
4698,364,365,True
4699,365,365,True
4700,365,365,True
4701,365,365,True
4702,364,365,True
4703,365,365,True
4704,365,365,True
4705,365,365,True
4706,365,365,True
4707,364,365,True
4708,365,365,True
4709,365,365,True
4710,363,365,True
4711,360,365,True
4712,362,365,True
4713,364,365,True
4714,364,365,True
4715,364,365,True
4716,365,365,True
4717,364,365,True
4718,364,365,True
4719,365,365,True
4720,363,365,True
4721,365,365,True
4722,364,365,True
4723,364,365,True
4724,365,365,True
4725,365,365,True
4726,364,365,True
4727,365,365,True
4728,365,365,True
4729,364,365,True
4730,365,365,True
4731,360,365,True
4732,364,365,True
4733,363,365,True
4734,365,365,True
4735,365,365,True
4736,365,365,True
4737,363,365,True
4738,364,365,True
4739,364,365,True
4740,363,365,True
4741,364,365,True
4742,364,365,True
4743,362,365,True
4744,364,365,True
4745,364,365,True
4746,364,365,True
4747,362,365,True
4748,365,365,True
4749,364,365,True
4750,364,365,True
4751,365,365,True
4752,364,365,True
4753,364,365,True
4754,365,365,True
4755,364,365,True
4756,363,365,True
4757,363,365,True
4758,364,365,True
4759,363,365,True
4760,364,365,True
4761,363,365,True
4762,363,365,True
4763,363,365,True
4764,364,365,True
4765,364,365,True
4766,365,365,True
4767,362,365,True
4768,365,365,True
4769,364,365,True
4770,362,365,True
4771,364,365,True
4772,364,365,True
4773,362,365,True
4774,364,365,True
4775,365,365,True
4776,365,365,True
4777,364,365,True
4778,364,365,True
4779,365,365,True
4780,363,365,True
4781,365,365,True
4782,364,365,True
4783,364,365,True
4784,364,365,True
4785,365,365,True
4786,360,365,True
4787,364,365,True
4788,363,365,True
4789,363,365,True
4790,364,365,True
4791,365,365,True
4792,363,365,True
4793,365,365,True
4794,363,365,True
4795,359,365,True
4796,365,365,True
4797,364,365,True
4798,363,365,True
4799,364,365,True
4800,364,365,True
4801,363,365,True
4802,365,365,True
4803,362,365,True
4804,365,365,True
4805,363,365,True
4806,364,365,True
4807,364,365,True
4808,365,365,True
4809,365,365,True
4810,365,365,True
4811,365,365,True
4812,363,365,True
4813,364,365,True
4814,365,365,True
4815,363,365,True
4816,365,365,True
4817,363,365,True
4818,365,365,True
4819,362,365,True
4820,364,365,True
4821,365,365,True
4822,362,365,True
4823,364,365,True
4824,365,365,True
4825,364,365,True
4826,362,365,True
4827,365,365,True
4828,363,365,True
4829,364,365,True
4830,363,365,True
4831,363,365,True
4832,364,365,True
4833,365,365,True
4834,362,365,True
4835,365,365,True
4836,364,365,True
4837,364,365,True
4838,363,365,True
4839,362,365,True
4840,365,365,True
4841,363,365,True
4842,363,365,True
4843,363,365,True
4844,361,365,True
4845,363,365,True
4846,363,365,True
4847,365,365,True
4848,365,365,True
4849,360,365,True
4850,365,365,True
4851,363,365,True
4852,365,365,True
4853,362,365,True
4854,365,365,True
4855,365,365,True
4856,364,365,True
4857,365,365,True
4858,362,365,True
4859,364,365,True
4860,363,365,True
4861,364,365,True
4862,364,365,True
4863,360,365,True
4864,363,365,True
4865,365,365,True
4866,363,365,True
4867,363,365,True
4868,365,365,True
4869,365,365,True
4870,365,365,True
4871,364,365,True
4872,361,365,True
4873,365,365,True
4874,363,365,True
4875,364,365,True
4876,365,365,True
4877,364,365,True
4878,365,365,True
4879,365,365,True
4880,365,365,True
4881,365,365,True
4882,363,365,True
4883,363,365,True
4884,365,365,True
4885,363,365,True
4886,365,365,True
4887,362,365,True
4888,363,365,True
4889,364,365,True
4890,364,365,True
4891,362,365,True
4892,364,365,True
4893,363,365,True
4894,364,365,True
4895,364,365,True
4896,365,365,True
4897,364,365,True
4898,363,365,True
4899,364,365,True
4900,365,365,True
4901,363,365,True
4902,365,365,True
4903,364,365,True
4904,360,365,True
4905,364,365,True
4906,364,365,True
4907,363,365,True
4908,364,365,True
4909,364,365,True
4910,364,365,True
4911,365,365,True
4912,364,365,True
4913,362,365,True
4914,362,365,True
4915,362,365,True
4916,363,365,True
4917,364,365,True
4918,364,365,True
4919,362,365,True
4920,365,365,True
4921,365,365,True
4922,365,365,True
4923,363,365,True
4924,362,365,True
4925,365,365,True
4926,364,365,True
4927,363,365,True
4928,363,365,True
4929,365,365,True
4930,364,365,True
4931,365,365,True
4932,364,365,True
4933,363,365,True
4934,365,365,True
4935,364,365,True
4936,364,365,True
4937,365,365,True
4938,361,365,True
4939,365,365,True
4940,364,365,True
4941,365,365,True
4942,365,365,True
4943,364,365,True
4944,363,365,True
4945,361,365,True
4946,363,365,True
4947,364,365,True
4948,365,365,True
4949,365,365,True
4950,363,365,True
4951,364,365,True
4952,364,365,True
4953,364,365,True
4954,363,365,True
4955,362,365,True
4956,364,365,True
4957,364,365,True
4958,364,365,True
4959,365,365,True
4960,364,365,True
4961,364,365,True
4962,365,365,True
4963,363,365,True
4964,362,365,True
4965,365,365,True
4966,364,365,True
4967,363,365,True
4968,364,365,True
4969,364,365,True
4970,364,365,True
4971,363,365,True
4972,364,365,True
4973,362,365,True
4974,365,365,True
4975,363,365,True
4976,365,365,True
4977,363,365,True
4978,365,365,True
4979,364,365,True
4980,363,365,True
4981,365,365,True
4982,364,365,True
4983,363,365,True
4984,364,365,True
4985,365,365,True
4986,362,365,True
4987,364,365,True
4988,362,365,True
4989,364,365,True
4990,364,365,True
4991,361,365,True
4992,363,365,True
4993,365,365,True
4994,364,365,True
4995,364,365,True
4996,363,365,True
4997,364,365,True
4998,363,365,True
4999,365,365,True
5000,364,365,True
5001,364,365,True
5002,362,365,True
5003,364,365,True
5004,364,365,True
5005,364,365,True
5006,365,365,True
5007,365,365,True
5008,364,365,True
5009,364,365,True
5010,364,365,True
5011,364,365,True
5012,364,365,True
5013,364,365,True
5014,363,365,True
5015,365,365,True
5016,365,365,True
5017,364,365,True
5018,365,365,True
5019,363,365,True
5020,363,365,True
5021,363,365,True
5022,365,365,True
5023,363,365,True
5024,363,365,True
5025,365,365,True
5026,363,365,True
5027,364,365,True
5028,364,365,True
5029,364,365,True
5030,365,365,True
5031,363,365,True
5032,364,365,True
5033,363,365,True
5034,364,365,True
5035,365,365,True
5036,363,365,True
5037,365,365,True
5038,364,365,True
5039,362,365,True
5040,364,365,True
5041,365,365,True
5042,365,365,True
5043,364,365,True
5044,364,365,True
5045,365,365,True
5046,362,365,True
5047,363,365,True
5048,365,365,True
5049,365,365,True
5050,362,365,True
5051,363,365,True
5052,364,365,True
5053,364,365,True
5054,365,365,True
5055,365,365,True
5056,365,365,True
5057,363,365,True
5058,365,365,True
5059,363,365,True
5060,365,365,True
5061,365,365,True
5062,363,365,True
5063,364,365,True
5064,365,365,True
5065,365,365,True
5066,365,365,True
5067,362,365,True
5068,365,365,True
5069,365,365,True
5070,365,365,True
5071,365,365,True
5072,364,365,True
5073,363,365,True
5074,364,365,True
5075,365,365,True
5076,363,365,True
5077,363,365,True
5078,364,365,True
5079,365,365,True
5080,363,365,True
5081,364,365,True
5082,365,365,True
5083,365,365,True
5084,364,365,True
5085,364,365,True
5086,365,365,True
5087,365,365,True
5088,364,365,True
5089,363,365,True
5090,364,365,True
5091,363,365,True
5092,365,365,True
5093,364,365,True
5094,364,365,True
5095,363,365,True
5096,365,365,True
5097,362,365,True
5098,365,365,True
5099,363,365,True
5100,364,365,True
5101,364,365,True
5102,364,365,True
5103,365,365,True
5104,363,365,True
5105,365,365,True
5106,364,365,True
5107,364,365,True
5108,364,365,True
5109,364,365,True
5110,365,365,True
5111,365,365,True
5112,363,365,True
5113,364,365,True
5114,365,365,True
5115,365,365,True
5116,364,365,True
5117,365,365,True
5118,364,365,True
5119,364,365,True
5120,364,365,True
5121,364,365,True
5122,364,365,True
5123,361,365,True
5124,363,365,True
5125,364,365,True
5126,364,365,True
5127,365,365,True
5128,365,365,True
5129,363,365,True
5130,364,365,True
5131,364,365,True
5132,365,365,True
5133,363,365,True
5134,363,365,True
5135,365,365,True
5136,363,365,True
5137,363,365,True
5138,365,365,True
5139,365,365,True
5140,365,365,True
5141,365,365,True
5142,365,365,True
5143,363,365,True
5144,363,365,True
5145,363,365,True
5146,364,365,True
5147,364,365,True
5148,365,365,True
5149,361,365,True
5150,364,365,True
5151,364,365,True
5152,361,365,True
5153,364,365,True
5154,364,365,True
5155,364,365,True
5156,364,365,True
5157,365,365,True
5158,364,365,True
5159,364,365,True
5160,365,365,True
5161,365,365,True
5162,364,365,True
5163,362,365,True
5164,365,365,True
5165,364,365,True
5166,363,365,True
5167,365,365,True
5168,363,365,True
5169,365,365,True
5170,363,365,True
5171,364,365,True
5172,363,365,True
5173,364,365,True
5174,364,365,True
5175,364,365,True
5176,365,365,True
5177,364,365,True
5178,365,365,True
5179,361,365,True
5180,365,365,True
5181,363,365,True
5182,363,365,True
5183,362,365,True
5184,365,365,True
5185,364,365,True
5186,364,365,True
5187,364,365,True
5188,364,365,True
5189,365,365,True
5190,364,365,True
5191,365,365,True
5192,363,365,True
5193,364,365,True
5194,364,365,True
5195,364,365,True
5196,362,365,True
5197,363,365,True
5198,364,365,True
5199,364,365,True
5200,365,365,True
5201,364,365,True
5202,365,365,True
5203,365,365,True
5204,365,365,True
5205,361,365,True
5206,365,365,True
5207,363,365,True
5208,365,365,True
5209,363,365,True
5210,364,365,True
5211,365,365,True
5212,364,365,True
5213,365,365,True
5214,364,365,True
5215,362,365,True
5216,365,365,True
5217,363,365,True
5218,365,365,True
5219,362,365,True
5220,365,365,True
5221,364,365,True
5222,365,365,True
5223,365,365,True
5224,365,365,True
5225,365,365,True
5226,363,365,True
5227,363,365,True
5228,363,365,True
5229,364,365,True
5230,364,365,True
5231,362,365,True
5232,364,365,True
5233,364,365,True
5234,364,365,True
5235,364,365,True
5236,364,365,True
5237,364,365,True
5238,364,365,True
5239,364,365,True
5240,365,365,True
5241,364,365,True
5242,364,365,True
5243,363,365,True
5244,364,365,True
5245,364,365,True
5246,361,365,True
5247,364,365,True
5248,365,365,True
5249,365,365,True
5250,363,365,True
5251,363,365,True
5252,362,365,True
5253,362,365,True
5254,364,365,True
5255,365,365,True
5256,365,365,True
5257,364,365,True
5258,365,365,True
5259,363,365,True
5260,365,365,True
5261,364,365,True
5262,364,365,True
5263,365,365,True
5264,365,365,True
5265,364,365,True
5266,365,365,True
5267,364,365,True
5268,365,365,True
5269,364,365,True
5270,363,365,True
5271,365,365,True
5272,364,365,True
5273,365,365,True
5274,364,365,True
5275,364,365,True
5276,363,365,True
5277,365,365,True
5278,364,365,True
5279,364,365,True
5280,365,365,True
5281,365,365,True
5282,365,365,True
5283,364,365,True
5284,363,365,True
5285,365,365,True
5286,365,365,True
5287,363,365,True
5288,364,365,True
5289,363,365,True
5290,365,365,True
5291,364,365,True
5292,362,365,True
5293,363,365,True
5294,364,365,True
5295,365,365,True
5296,364,365,True
5297,365,365,True
5298,364,365,True
5299,362,365,True
5300,364,365,True
5301,364,365,True
5302,364,365,True
5303,365,365,True
5304,364,365,True
5305,362,365,True
5306,365,365,True
5307,361,365,True
5308,364,365,True
5309,364,365,True
5310,364,365,True
5311,363,365,True
5312,365,365,True
5313,363,365,True
5314,362,365,True
5315,363,365,True
5316,364,365,True
5317,365,365,True
5318,364,365,True
5319,362,365,True
5320,365,365,True
5321,364,365,True
5322,365,365,True
5323,364,365,True
5324,363,365,True
5325,365,365,True
5326,365,365,True
5327,363,365,True
5328,363,365,True
5329,364,365,True
5330,365,365,True
5331,363,365,True
5332,364,365,True
5333,365,365,True
5334,364,365,True
5335,361,365,True
5336,365,365,True
5337,363,365,True
5338,365,365,True
5339,360,365,True
5340,364,365,True
5341,364,365,True
5342,364,365,True
5343,364,365,True
5344,363,365,True
5345,364,365,True
5346,364,365,True
5347,363,365,True
5348,363,365,True
5349,363,365,True
5350,363,365,True
5351,365,365,True
5352,365,365,True
5353,365,365,True
5354,365,365,True
5355,362,365,True
5356,364,365,True
5357,364,365,True
5358,365,365,True
5359,364,365,True
5360,364,365,True
5361,365,365,True
5362,365,365,True
5363,364,365,True
5364,364,365,True
5365,364,365,True
5366,363,365,True
5367,364,365,True
5368,364,365,True
5369,365,365,True
5370,365,365,True
5371,363,365,True
5372,363,365,True
5373,364,365,True
5374,365,365,True
5375,364,365,True
5376,364,365,True
5377,365,365,True
5378,362,365,True
5379,365,365,True
5380,363,365,True
5381,364,365,True
5382,365,365,True
5383,364,365,True
5384,362,365,True
5385,363,365,True
5386,364,365,True
5387,364,365,True
5388,364,365,True
5389,364,365,True
5390,364,365,True
5391,364,365,True
5392,365,365,True
5393,365,365,True
5394,363,365,True
5395,365,365,True
5396,364,365,True
5397,364,365,True
5398,364,365,True
5399,365,365,True
5400,365,365,True
5401,363,365,True
5402,364,365,True
5403,365,365,True
5404,365,365,True
5405,362,365,True
5406,362,365,True
5407,365,365,True
5408,364,365,True
5409,362,365,True
5410,363,365,True
5411,363,365,True
5412,364,365,True
5413,364,365,True
5414,363,365,True
5415,365,365,True
5416,364,365,True
5417,364,365,True
5418,364,365,True
5419,362,365,True
5420,364,365,True
5421,364,365,True
5422,365,365,True
5423,363,365,True
5424,364,365,True
5425,363,365,True
5426,365,365,True
5427,362,365,True
5428,365,365,True
5429,364,365,True
5430,365,365,True
5431,364,365,True
5432,363,365,True
5433,363,365,True
5434,362,365,True
5435,364,365,True
5436,364,365,True
5437,365,365,True
5438,365,365,True
5439,365,365,True
5440,363,365,True
5441,361,365,True
5442,364,365,True
5443,363,365,True
5444,364,365,True
5445,365,365,True
5446,363,365,True
5447,365,365,True
5448,365,365,True
5449,364,365,True
5450,363,365,True
5451,364,365,True
5452,364,365,True
5453,365,365,True
5454,364,365,True
5455,365,365,True
5456,364,365,True
5457,365,365,True
5458,364,365,True
5459,364,365,True
5460,363,365,True
5461,364,365,True
5462,363,365,True
5463,365,365,True
5464,362,365,True
5465,365,365,True
5466,365,365,True
5467,365,365,True
5468,362,365,True
5469,365,365,True
5470,365,365,True
5471,364,365,True
5472,362,365,True
5473,365,365,True
5474,365,365,True
5475,363,365,True
5476,364,365,True
5477,362,365,True
5478,365,365,True
5479,363,365,True
5480,364,365,True
5481,365,365,True
5482,363,365,True
5483,363,365,True
5484,364,365,True
5485,365,365,True
5486,364,365,True
5487,365,365,True
5488,364,365,True
5489,365,365,True
5490,364,365,True
5491,363,365,True
5492,363,365,True
5493,365,365,True
5494,360,365,True
5495,364,365,True
5496,363,365,True
5497,365,365,True
5498,365,365,True
5499,364,365,True
5500,365,365,True
5501,363,365,True
5502,365,365,True
5503,363,365,True
5504,365,365,True
5505,364,365,True
5506,365,365,True
5507,364,365,True
5508,363,365,True
5509,365,365,True
5510,364,365,True
5511,364,365,True
5512,363,365,True
5513,365,365,True
5514,363,365,True
5515,365,365,True
5516,363,365,True
5517,362,365,True
5518,362,365,True
5519,365,365,True
5520,364,365,True
5521,365,365,True
5522,362,365,True
5523,365,365,True
5524,362,365,True
5525,364,365,True
5526,364,365,True
5527,364,365,True
5528,365,365,True
5529,365,365,True
5530,364,365,True
5531,362,365,True
5532,363,365,True
5533,364,365,True
5534,365,365,True
5535,362,365,True
5536,365,365,True
5537,364,365,True
5538,362,365,True
5539,364,365,True
5540,364,365,True
5541,364,365,True
5542,365,365,True
5543,360,365,True
5544,365,365,True
5545,363,365,True
5546,362,365,True
5547,364,365,True
5548,364,365,True
5549,365,365,True
5550,365,365,True
5551,361,365,True
5552,362,365,True
5553,363,365,True
5554,363,365,True
5555,365,365,True
5556,365,365,True
5557,365,365,True
5558,364,365,True
5559,364,365,True
5560,365,365,True
5561,364,365,True
5562,365,365,True
5563,363,365,True
5564,364,365,True
5565,365,365,True
5566,364,365,True
5567,365,365,True
5568,364,365,True
5569,365,365,True
5570,365,365,True
5571,364,365,True
5572,364,365,True
5573,365,365,True
5574,365,365,True
5575,362,365,True
5576,364,365,True
5577,363,365,True
5578,363,365,True
5579,362,365,True
5580,364,365,True
5581,365,365,True
5582,362,365,True
5583,364,365,True
5584,364,365,True
5585,364,365,True
5586,364,365,True
5587,364,365,True
5588,364,365,True
5589,364,365,True
5590,365,365,True
5591,365,365,True
5592,364,365,True
5593,365,365,True
5594,365,365,True
5595,362,365,True
5596,364,365,True
5597,364,365,True
5598,364,365,True
5599,363,365,True
5600,364,365,True
5601,365,365,True
5602,364,365,True
5603,364,365,True
5604,364,365,True
5605,365,365,True
5606,365,365,True
5607,365,365,True
5608,364,365,True
5609,365,365,True
5610,363,365,True
5611,365,365,True
5612,364,365,True
5613,364,365,True
5614,363,365,True
5615,364,365,True
5616,363,365,True
5617,364,365,True
5618,365,365,True
5619,363,365,True
5620,364,365,True
5621,365,365,True
5622,362,365,True
5623,364,365,True
5624,363,365,True
5625,363,365,True
5626,364,365,True
5627,363,365,True
5628,363,365,True
5629,365,365,True
5630,364,365,True
5631,365,365,True
5632,365,365,True
5633,365,365,True
5634,365,365,True
5635,365,365,True
5636,365,365,True
5637,363,365,True
5638,363,365,True
5639,365,365,True
5640,365,365,True
5641,364,365,True
5642,364,365,True
5643,364,365,True
5644,364,365,True
5645,363,365,True
5646,364,365,True
5647,364,365,True
5648,365,365,True
5649,364,365,True
5650,365,365,True
5651,364,365,True
5652,363,365,True
5653,365,365,True
5654,364,365,True
5655,363,365,True
